id_historial,id_pedido,estado,fecha_hora
9079,2402,en_camino,2026-07-03 13:26:50
9080,2402,entregado,2026-07-03 13:46:50
9081,2403,creado,2026-04-23 17:42:18
9082,2403,en_preparacion,2026-04-23 17:46:18
9083,2403,en_camino,2026-04-23 17:56:18
9084,2403,entregado,2026-04-23 18:19:18
9085,2404,creado,2025-09-13 10:58:06
9086,2405,creado,2026-04-04 01:13:46
9087,2405,en_preparacion,2026-04-04 01:16:46
9088,2405,en_camino,2026-04-04 01:29:46
9089,2405,entregado,2026-04-04 01:42:46
9090,2406,creado,2026-05-05 01:09:43
9091,2406,en_preparacion,2026-05-05 01:19:43
9092,2406,en_camino,2026-05-05 01:32:43
9093,2406,entregado,2026-05-05 01:57:43
9094,2407,creado,2026-06-27 13:44:39
9095,2407,en_preparacion,2026-06-27 13:52:39
9096,2407,en_camino,2026-06-27 14:00:39
9097,2407,entregado,2026-06-27 14:23:39
9098,2408,creado,2026-07-04 15:39:33
9099,2408,en_preparacion,2026-07-04 15:42:33
9100,2409,creado,2026-04-15 23:33:19
9101,2409,en_preparacion,2026-04-15 23:39:19
9102,2410,creado,2026-04-01 20:21:57
9103,2410,en_preparacion,2026-04-01 20:31:57
9104,2410,en_camino,2026-04-01 20:46:57
9105,2410,entregado,2026-04-01 20:57:57
9106,2411,creado,2026-02-14 08:43:39
9107,2411,en_preparacion,2026-02-14 08:50:39
9108,2411,en_camino,2026-02-14 09:02:39
9109,2411,entregado,2026-02-14 09:15:39
9110,2412,creado,2026-08-06 22:40:35
9111,2412,en_preparacion,2026-08-06 22:50:35
9112,2412,en_camino,2026-08-06 23:02:35
9113,2412,entregado,2026-08-06 23:21:35
9114,2413,creado,2026-07-04 02:28:38
9115,2413,en_preparacion,2026-07-04 02:34:38
9116,2413,en_camino,2026-07-04 02:46:38
9117,2413,entregado,2026-07-04 03:06:38
9118,2414,creado,2026-05-21 02:45:12
9119,2414,en_preparacion,2026-05-21 02:54:12
9120,2414,en_camino,2026-05-21 03:08:12
9121,2414,entregado,2026-05-21 03:27:12
9122,2415,creado,2026-06-01 13:28:35
9123,2415,en_preparacion,2026-06-01 13:37:35
9124,2415,en_camino,2026-06-01 13:52:35
9125,2415,entregado,2026-06-01 14:08:35
9126,2416,creado,2025-12-09 19:07:09
9127,2416,en_preparacion,2025-12-09 19:16:09
9128,2416,en_camino,2025-12-09 19:30:09
9129,2416,entregado,2025-12-09 19:42:09
9130,2417,creado,2026-05-28 11:40:55
9131,2417,en_preparacion,2026-05-28 11:45:55
9132,2417,en_camino,2026-05-28 12:00:55
9133,2417,entregado,2026-05-28 12:14:55
9134,2418,creado,2025-11-26 21:16:56
9135,2418,en_preparacion,2025-11-26 21:20:56
9136,2418,cancelado,2025-11-26 21:27:56
9137,2419,creado,2026-06-24 17:56:40
9138,2419,en_preparacion,2026-06-24 17:58:40
9139,2420,creado,2026-08-10 19:21:15
9140,2420,en_preparacion,2026-08-10 19:25:15
9141,2420,en_camino,2026-08-10 19:35:15
9142,2420,entregado,2026-08-10 19:49:15
9143,2421,creado,2026-06-15 19:16:50
9144,2421,en_preparacion,2026-06-15 19:26:50
9145,2421,en_camino,2026-06-15 19:39:50
9146,2421,entregado,2026-06-15 20:00:50
9147,2422,creado,2025-11-23 08:40:12
9148,2422,en_preparacion,2025-11-23 08:49:12
9149,2422,en_camino,2025-11-23 08:59:12
9150,2422,cancelado,2025-11-23 09:10:12
9151,2423,creado,2024-12-17 10:40:25
9152,2423,en_preparacion,2024-12-17 10:46:25
9153,2423,en_camino,2024-12-17 11:01:25
9154,2423,entregado,2024-12-17 11:21:25
9155,2424,creado,2026-02-05 08:24:47
9156,2424,en_preparacion,2026-02-05 08:28:47
9157,2424,en_camino,2026-02-05 08:43:47
9158,2424,entregado,2026-02-05 09:07:47
9159,2425,creado,2026-04-20 11:31:01
9160,2425,en_preparacion,2026-04-20 11:38:01
9161,2425,en_camino,2026-04-20 11:48:01
9162,2425,entregado,2026-04-20 11:58:01
9163,2426,creado,2025-06-10 23:39:57
9164,2426,en_preparacion,2025-06-10 23:47:57
9165,2426,en_camino,2025-06-10 23:58:57
9166,2426,entregado,2025-06-11 00:23:57
9167,2427,creado,2026-07-08 11:23:28
9168,2427,en_preparacion,2026-07-08 11:29:28
9169,2427,en_camino,2026-07-08 11:40:28
9170,2427,entregado,2026-07-08 12:01:28
9171,2428,creado,2026-06-11 19:27:29
9172,2428,en_preparacion,2026-06-11 19:34:29
9173,2428,en_camino,2026-06-11 19:42:29
9174,2428,entregado,2026-06-11 20:07:29
9175,2429,creado,2026-02-17 03:58:21
9176,2429,en_preparacion,2026-02-17 04:08:21
9177,2429,en_camino,2026-02-17 04:22:21
9178,2429,entregado,2026-02-17 04:33:21
9179,2430,creado,2026-08-08 01:35:32
9180,2430,en_preparacion,2026-08-08 01:39:32
9181,2431,creado,2026-08-23 20:43:22
9182,2431,en_preparacion,2026-08-23 20:49:22
9183,2431,en_camino,2026-08-23 21:01:22
9184,2431,entregado,2026-08-23 21:16:22
9185,2432,creado,2026-02-10 13:01:48
9186,2432,en_preparacion,2026-02-10 13:08:48
9187,2432,en_camino,2026-02-10 13:19:48
9188,2432,entregado,2026-02-10 13:41:48
9189,2433,creado,2026-02-18 21:38:44
9190,2433,en_preparacion,2026-02-18 21:45:44
9191,2433,en_camino,2026-02-18 21:57:44
9192,2433,entregado,2026-02-18 22:18:44
9193,2434,creado,2025-05-18 05:32:44
9194,2434,en_preparacion,2025-05-18 05:41:44
9195,2434,en_camino,2025-05-18 05:53:44
9196,2434,entregado,2025-05-18 06:10:44
9197,2435,creado,2025-07-10 05:29:14
9198,2435,en_preparacion,2025-07-10 05:38:14
9199,2435,en_camino,2025-07-10 05:51:14
9200,2435,entregado,2025-07-10 06:01:14
9201,2436,creado,2026-04-17 16:58:47
9202,2436,en_preparacion,2026-04-17 17:08:47
9203,2436,en_camino,2026-04-17 17:19:47
9204,2436,entregado,2026-04-17 17:40:47
9205,2437,creado,2026-05-14 13:15:09
9206,2437,en_preparacion,2026-05-14 13:19:09
9207,2437,en_camino,2026-05-14 13:27:09
9208,2437,entregado,2026-05-14 13:37:09
9209,2438,creado,2026-04-27 20:42:59
9210,2438,en_preparacion,2026-04-27 20:51:59
9211,2438,en_camino,2026-04-27 21:00:59
9212,2438,entregado,2026-04-27 21:19:59
9213,2439,creado,2026-06-12 20:53:07
9214,2439,en_preparacion,2026-06-12 20:57:07
9215,2439,en_camino,2026-06-12 21:11:07
9216,2439,entregado,2026-06-12 21:21:07
9217,2440,creado,2026-05-16 22:35:51
9218,2440,en_preparacion,2026-05-16 22:44:51
9219,2440,en_camino,2026-05-16 22:54:51
9220,2440,entregado,2026-05-16 23:16:51
9221,2441,creado,2025-03-02 07:32:17
9222,2441,en_preparacion,2025-03-02 07:36:17
9223,2441,en_camino,2025-03-02 07:47:17
9224,2441,entregado,2025-03-02 08:08:17
9225,2442,creado,2026-03-15 14:43:53
9226,2442,en_preparacion,2026-03-15 14:50:53
9227,2442,en_camino,2026-03-15 15:01:53
9228,2442,entregado,2026-03-15 15:23:53
9229,2443,creado,2025-06-10 04:22:53
9230,2443,en_preparacion,2025-06-10 04:25:53
9231,2443,en_camino,2025-06-10 04:34:53
9232,2443,entregado,2025-06-10 04:53:53
9233,2444,creado,2025-04-26 07:55:43
9234,2444,en_preparacion,2025-04-26 08:05:43
9235,2444,en_camino,2025-04-26 08:14:43
9236,2444,entregado,2025-04-26 08:24:43
9237,2445,creado,2026-07-29 13:29:52
9238,2445,en_preparacion,2026-07-29 13:39:52
9239,2445,en_camino,2026-07-29 13:48:52
9240,2445,entregado,2026-07-29 13:58:52
9241,2446,creado,2026-01-31 20:37:26
9242,2446,en_preparacion,2026-01-31 20:44:26
9243,2446,en_camino,2026-01-31 20:55:26
9244,2446,entregado,2026-01-31 21:17:26
9245,2447,creado,2026-03-28 10:41:20
9246,2447,en_preparacion,2026-03-28 10:44:20
9247,2447,en_camino,2026-03-28 10:59:20
9248,2447,entregado,2026-03-28 11:12:20
9249,2448,creado,2026-05-15 04:54:17
9250,2448,en_preparacion,2026-05-15 05:03:17
9251,2448,en_camino,2026-05-15 05:12:17
9252,2448,entregado,2026-05-15 05:32:17
9253,2449,creado,2026-07-01 19:19:04
9254,2449,en_preparacion,2026-07-01 19:29:04
9255,2449,en_camino,2026-07-01 19:37:04
9256,2449,entregado,2026-07-01 19:51:04
9257,2450,creado,2026-05-27 20:47:09
9258,2450,en_preparacion,2026-05-27 20:57:09
9259,2450,en_camino,2026-05-27 21:09:09
9260,2450,entregado,2026-05-27 21:28:09
9261,2451,creado,2026-04-13 23:05:16
9262,2451,en_preparacion,2026-04-13 23:09:16
9263,2451,en_camino,2026-04-13 23:21:16
9264,2451,cancelado,2026-04-13 23:29:16
9265,2452,creado,2026-01-01 22:30:06
9266,2452,en_preparacion,2026-01-01 22:34:06
9267,2452,en_camino,2026-01-01 22:49:06
9268,2452,entregado,2026-01-01 23:00:06
9269,2453,creado,2026-08-21 18:54:48
9270,2453,en_preparacion,2026-08-21 19:03:48
9271,2453,en_camino,2026-08-21 19:13:48
9272,2453,entregado,2026-08-21 19:38:48
9273,2454,creado,2026-07-21 12:29:49
9274,2454,en_preparacion,2026-07-21 12:39:49
9275,2454,en_camino,2026-07-21 12:53:49
9276,2454,entregado,2026-07-21 13:04:49
9277,2455,creado,2025-04-23 10:22:22
9278,2455,en_preparacion,2025-04-23 10:27:22
9279,2455,en_camino,2025-04-23 10:37:22
9280,2455,entregado,2025-04-23 10:48:22
9281,2456,creado,2026-06-01 22:29:38
9282,2456,en_preparacion,2026-06-01 22:31:38
9283,2457,creado,2026-08-15 10:28:09
9284,2457,en_preparacion,2026-08-15 10:35:09
9285,2457,en_camino,2026-08-15 10:45:09
9286,2457,entregado,2026-08-15 11:01:09
9287,2458,creado,2026-04-23 08:53:06
9288,2458,en_preparacion,2026-04-23 09:01:06
9289,2458,en_camino,2026-04-23 09:14:06
9290,2458,entregado,2026-04-23 09:34:06
9291,2459,creado,2024-09-04 21:57:55
9292,2459,en_preparacion,2024-09-04 22:01:55
9293,2459,en_camino,2024-09-04 22:15:55
9294,2459,entregado,2024-09-04 22:34:55
9295,2460,creado,2025-07-18 01:12:13
9296,2460,en_preparacion,2025-07-18 01:17:13
9297,2460,en_camino,2025-07-18 01:26:13
9298,2460,entregado,2025-07-18 01:37:13
9299,2461,creado,2026-09-05 23:10:38
9300,2461,en_preparacion,2026-09-05 23:20:38
9301,2461,en_camino,2026-09-05 23:34:38
9302,2461,entregado,2026-09-05 23:52:38
9303,2462,creado,2026-06-24 09:45:12
9304,2462,en_preparacion,2026-06-24 09:50:12
9305,2462,en_camino,2026-06-24 10:02:12
9306,2462,entregado,2026-06-24 10:22:12
9307,2463,creado,2026-07-01 20:18:52
9308,2463,en_preparacion,2026-07-01 20:21:52
9309,2463,en_camino,2026-07-01 20:30:52
9310,2463,entregado,2026-07-01 20:46:52
9311,2464,creado,2025-10-31 10:20:40
9312,2464,en_preparacion,2025-10-31 10:24:40
9313,2464,en_camino,2025-10-31 10:36:40
9314,2464,entregado,2025-10-31 10:51:40
9315,2465,creado,2025-09-20 00:01:34
9316,2465,en_preparacion,2025-09-20 00:04:34
9317,2465,cancelado,2025-09-20 00:14:34
9318,2466,creado,2026-07-06 22:58:02
9319,2466,en_preparacion,2026-07-06 23:05:02
9320,2466,en_camino,2026-07-06 23:20:02
9321,2466,entregado,2026-07-06 23:36:02
9322,2467,creado,2026-01-28 14:23:29
9323,2467,en_preparacion,2026-01-28 14:33:29
9324,2467,en_camino,2026-01-28 14:45:29
9325,2467,entregado,2026-01-28 15:08:29
9326,2468,creado,2024-12-06 01:08:34
9327,2468,en_preparacion,2024-12-06 01:11:34
9328,2468,en_camino,2024-12-06 01:22:34
9329,2468,entregado,2024-12-06 01:40:34
9330,2469,creado,2026-08-05 16:38:20
9331,2469,en_preparacion,2026-08-05 16:43:20
9332,2469,en_camino,2026-08-05 16:58:20
9333,2469,entregado,2026-08-05 17:22:20
9334,2470,creado,2026-07-16 21:41:53
9335,2470,en_preparacion,2026-07-16 21:45:53
9336,2470,en_camino,2026-07-16 21:58:53
9337,2470,entregado,2026-07-16 22:23:53
9338,2471,creado,2026-07-30 18:00:44
9339,2471,en_preparacion,2026-07-30 18:06:44
9340,2471,en_camino,2026-07-30 18:16:44
9341,2471,entregado,2026-07-30 18:38:44
9342,2472,creado,2026-03-31 14:03:22
9343,2472,en_preparacion,2026-03-31 14:11:22
9344,2472,en_camino,2026-03-31 14:20:22
9345,2472,entregado,2026-03-31 14:40:22
9346,2473,creado,2026-01-25 08:25:27
9347,2473,en_preparacion,2026-01-25 08:30:27
9348,2473,en_camino,2026-01-25 08:44:27
9349,2473,entregado,2026-01-25 09:09:27
9350,2474,creado,2026-06-08 02:03:33
9351,2475,creado,2026-01-12 02:09:59
9352,2475,en_preparacion,2026-01-12 02:15:59
9353,2475,cancelado,2026-01-12 02:25:59
9354,2476,creado,2026-06-30 08:42:32
9355,2476,en_preparacion,2026-06-30 08:50:32
9356,2476,en_camino,2026-06-30 09:03:32
9357,2476,entregado,2026-06-30 09:15:32
9358,2477,creado,2026-08-18 05:15:54
9359,2477,en_preparacion,2026-08-18 05:19:54
9360,2477,en_camino,2026-08-18 05:29:54
9361,2477,entregado,2026-08-18 05:41:54
9362,2478,creado,2025-10-07 15:16:13
9363,2478,en_preparacion,2025-10-07 15:26:13
9364,2478,en_camino,2025-10-07 15:41:13
9365,2478,entregado,2025-10-07 15:56:13
9366,2479,creado,2026-07-20 08:24:15
9367,2479,en_preparacion,2026-07-20 08:31:15
9368,2479,en_camino,2026-07-20 08:44:15
9369,2479,entregado,2026-07-20 09:05:15
9370,2480,creado,2026-05-16 14:54:35
9371,2480,en_preparacion,2026-05-16 15:04:35
9372,2480,en_camino,2026-05-16 15:13:35
9373,2480,entregado,2026-05-16 15:36:35
9374,2481,creado,2026-03-07 04:02:05
9375,2481,en_preparacion,2026-03-07 04:09:05
9376,2481,en_camino,2026-03-07 04:18:05
9377,2481,entregado,2026-03-07 04:32:05
9378,2482,creado,2026-09-05 21:35:23
9379,2482,en_preparacion,2026-09-05 21:43:23
9380,2482,en_camino,2026-09-05 21:56:23
9381,2482,entregado,2026-09-05 22:09:23
9382,2483,creado,2026-05-11 02:13:22
9383,2483,en_preparacion,2026-05-11 02:20:22
9384,2483,en_camino,2026-05-11 02:33:22
9385,2483,entregado,2026-05-11 02:51:22
9386,2484,creado,2026-08-12 18:34:40
9387,2484,en_preparacion,2026-08-12 18:44:40
9388,2484,en_camino,2026-08-12 18:53:40
9389,2484,entregado,2026-08-12 19:13:40
9390,2485,creado,2025-11-23 09:40:38
9391,2485,en_preparacion,2025-11-23 09:45:38
9392,2485,en_camino,2025-11-23 10:00:38
9393,2485,entregado,2025-11-23 10:12:38
9394,2486,creado,2024-10-27 18:23:36
9395,2486,en_preparacion,2024-10-27 18:33:36
9396,2486,en_camino,2024-10-27 18:44:36
9397,2486,entregado,2024-10-27 18:55:36
9398,2487,creado,2026-03-15 18:30:20
9399,2487,en_preparacion,2026-03-15 18:37:20
9400,2487,en_camino,2026-03-15 18:50:20
9401,2487,entregado,2026-03-15 19:02:20
9402,2488,creado,2026-07-06 22:02:24
9403,2489,creado,2025-04-16 15:34:18
9404,2489,en_preparacion,2025-04-16 15:43:18
9405,2489,en_camino,2025-04-16 15:52:18
9406,2489,entregado,2025-04-16 16:08:18
9407,2490,creado,2026-02-24 18:30:12
9408,2490,en_preparacion,2026-02-24 18:34:12
9409,2490,en_camino,2026-02-24 18:42:12
9410,2490,entregado,2026-02-24 19:01:12
9411,2491,creado,2026-06-06 05:49:39
9412,2491,en_preparacion,2026-06-06 05:58:39
9413,2491,en_camino,2026-06-06 06:13:39
9414,2491,entregado,2026-06-06 06:31:39
9415,2492,creado,2026-07-01 18:42:25
9416,2492,en_preparacion,2026-07-01 18:50:25
9417,2492,en_camino,2026-07-01 19:02:25
9418,2492,entregado,2026-07-01 19:26:25
9419,2493,creado,2026-07-02 04:03:30
9420,2493,en_preparacion,2026-07-02 04:11:30
9421,2493,en_camino,2026-07-02 04:20:30
9422,2493,entregado,2026-07-02 04:30:30
9423,2494,creado,2026-08-31 06:17:28
9424,2494,en_preparacion,2026-08-31 06:19:28
9425,2494,cancelado,2026-08-31 06:26:28
9426,2495,creado,2025-07-10 12:45:36
9427,2495,en_preparacion,2025-07-10 12:48:36
9428,2495,en_camino,2025-07-10 13:02:36
9429,2495,entregado,2025-07-10 13:24:36
9430,2496,creado,2025-12-12 19:52:19
9431,2496,en_preparacion,2025-12-12 20:01:19
9432,2496,en_camino,2025-12-12 20:10:19
9433,2496,entregado,2025-12-12 20:30:19
9434,2497,creado,2026-03-13 22:19:26
9435,2497,en_preparacion,2026-03-13 22:27:26
9436,2497,en_camino,2026-03-13 22:42:26
9437,2497,entregado,2026-03-13 23:07:26
9438,2498,creado,2026-05-27 17:49:27
9439,2498,en_preparacion,2026-05-27 17:56:27
9440,2498,en_camino,2026-05-27 18:09:27
9441,2498,cancelado,2026-05-27 18:19:27
9442,2499,creado,2026-07-07 23:56:43
9443,2499,en_preparacion,2026-07-08 00:03:43
9444,2499,en_camino,2026-07-08 00:14:43
9445,2499,entregado,2026-07-08 00:24:43
9446,2500,creado,2025-01-25 15:25:29
9447,2500,en_preparacion,2025-01-25 15:32:29
9448,2500,en_camino,2025-01-25 15:45:29
9449,2500,entregado,2025-01-25 16:03:29
9450,2501,creado,2026-07-09 02:42:33
9451,2501,en_preparacion,2026-07-09 02:49:33
9452,2501,en_camino,2026-07-09 03:03:33
9453,2501,entregado,2026-07-09 03:16:33
9454,2502,creado,2026-04-25 04:10:41
9455,2502,en_preparacion,2026-04-25 04:19:41
9456,2502,en_camino,2026-04-25 04:31:41
9457,2502,entregado,2026-04-25 04:49:41
9458,2503,creado,2026-07-25 00:58:07
9459,2504,creado,2026-04-26 17:59:50
9460,2504,en_preparacion,2026-04-26 18:03:50
9461,2504,en_camino,2026-04-26 18:11:50
9462,2504,entregado,2026-04-26 18:23:50
9463,2505,creado,2026-02-06 15:21:50
9464,2505,en_preparacion,2026-02-06 15:30:50
9465,2505,en_camino,2026-02-06 15:42:50
9466,2505,entregado,2026-02-06 15:56:50
9467,2506,creado,2026-02-08 23:46:44
9468,2506,en_preparacion,2026-02-08 23:51:44
9469,2506,en_camino,2026-02-09 00:06:44
9470,2506,entregado,2026-02-09 00:30:44
9471,2507,creado,2026-02-18 11:59:33
9472,2507,en_preparacion,2026-02-18 12:04:33
9473,2507,en_camino,2026-02-18 12:14:33
9474,2507,entregado,2026-02-18 12:29:33
9475,2508,creado,2024-09-20 01:33:47
9476,2508,en_preparacion,2024-09-20 01:38:47
9477,2508,en_camino,2024-09-20 01:47:47
9478,2508,entregado,2024-09-20 02:06:47
9479,2509,creado,2026-06-26 20:56:42
9480,2509,en_preparacion,2026-06-26 20:59:42
9481,2509,en_camino,2026-06-26 21:10:42
9482,2509,entregado,2026-06-26 21:34:42
9483,2510,creado,2026-06-20 10:42:14
9484,2510,en_preparacion,2026-06-20 10:52:14
9485,2510,en_camino,2026-06-20 11:00:14
9486,2510,entregado,2026-06-20 11:19:14
9487,2511,creado,2025-11-07 11:01:55
9488,2511,en_preparacion,2025-11-07 11:09:55
9489,2511,en_camino,2025-11-07 11:22:55
9490,2511,entregado,2025-11-07 11:45:55
9491,2512,creado,2026-05-23 06:26:29
9492,2512,en_preparacion,2026-05-23 06:32:29
9493,2512,en_camino,2026-05-23 06:44:29
9494,2512,entregado,2026-05-23 07:07:29
9495,2513,creado,2026-06-19 01:23:42
9496,2513,en_preparacion,2026-06-19 01:27:42
9497,2513,en_camino,2026-06-19 01:40:42
9498,2513,entregado,2026-06-19 01:51:42
9499,2514,creado,2025-12-04 17:23:08
9500,2514,en_preparacion,2025-12-04 17:33:08
9501,2514,en_camino,2025-12-04 17:42:08
9502,2514,entregado,2025-12-04 17:58:08
9503,2515,creado,2026-02-28 20:04:42
9504,2515,en_preparacion,2026-02-28 20:14:42
9505,2515,en_camino,2026-02-28 20:22:42
9506,2515,entregado,2026-02-28 20:43:42
9507,2516,creado,2025-04-08 13:49:11
9508,2516,en_preparacion,2025-04-08 13:59:11
9509,2516,en_camino,2025-04-08 14:08:11
9510,2516,entregado,2025-04-08 14:32:11
9511,2517,creado,2026-05-02 04:36:36
9512,2517,en_preparacion,2026-05-02 04:44:36
9513,2517,en_camino,2026-05-02 04:58:36
9514,2517,entregado,2026-05-02 05:16:36
9515,2518,creado,2026-06-25 11:52:06
9516,2518,en_preparacion,2026-06-25 11:55:06
9517,2518,en_camino,2026-06-25 12:05:06
9518,2518,entregado,2026-06-25 12:26:06
9519,2519,creado,2026-03-12 21:17:54
9520,2519,en_preparacion,2026-03-12 21:23:54
9521,2519,en_camino,2026-03-12 21:31:54
9522,2519,entregado,2026-03-12 21:48:54
9523,2520,creado,2026-05-28 07:16:06
9524,2520,en_preparacion,2026-05-28 07:26:06
9525,2520,en_camino,2026-05-28 07:41:06
9526,2520,entregado,2026-05-28 08:05:06
9527,2521,creado,2026-08-14 22:42:33
9528,2521,en_preparacion,2026-08-14 22:51:33
9529,2521,en_camino,2026-08-14 23:06:33
9530,2521,entregado,2026-08-14 23:29:33
9531,2522,creado,2025-09-13 02:17:18
9532,2522,en_preparacion,2025-09-13 02:24:18
9533,2522,en_camino,2025-09-13 02:37:18
9534,2522,entregado,2025-09-13 02:55:18
9535,2523,creado,2026-08-16 17:15:23
9536,2523,en_preparacion,2026-08-16 17:24:23
9537,2523,en_camino,2026-08-16 17:32:23
9538,2523,entregado,2026-08-16 17:56:23
9539,2524,creado,2025-12-03 13:43:41
9540,2524,en_preparacion,2025-12-03 13:47:41
9541,2524,en_camino,2025-12-03 13:57:41
9542,2524,entregado,2025-12-03 14:08:41
9543,2525,creado,2025-08-03 23:29:07
9544,2525,en_preparacion,2025-08-03 23:38:07
9545,2525,en_camino,2025-08-03 23:48:07
9546,2525,entregado,2025-08-04 00:11:07
9547,2526,creado,2026-07-27 09:31:45
9548,2526,en_preparacion,2026-07-27 09:35:45
9549,2526,en_camino,2026-07-27 09:48:45
9550,2526,entregado,2026-07-27 10:00:45
9551,2527,creado,2026-06-25 07:42:34
9552,2527,en_preparacion,2026-06-25 07:46:34
9553,2527,en_camino,2026-06-25 07:58:34
9554,2527,entregado,2026-06-25 08:16:34
9555,2528,creado,2026-04-06 06:09:33
9556,2528,en_preparacion,2026-04-06 06:13:33
9557,2528,en_camino,2026-04-06 06:27:33
9558,2528,entregado,2026-04-06 06:51:33
9559,2529,creado,2026-07-06 08:22:27
9560,2529,en_preparacion,2026-07-06 08:26:27
9561,2529,en_camino,2026-07-06 08:36:27
9562,2529,entregado,2026-07-06 09:00:27
9563,2530,creado,2026-08-11 15:12:28
9564,2530,en_preparacion,2026-08-11 15:17:28
9565,2530,en_camino,2026-08-11 15:28:28
9566,2530,entregado,2026-08-11 15:50:28
9567,2531,creado,2026-05-11 11:39:40
9568,2531,en_preparacion,2026-05-11 11:43:40
9569,2531,en_camino,2026-05-11 11:54:40
9570,2531,entregado,2026-05-11 12:07:40
9571,2532,creado,2026-08-10 02:32:53
9572,2532,en_preparacion,2026-08-10 02:42:53
9573,2532,en_camino,2026-08-10 02:57:53
9574,2532,entregado,2026-08-10 03:11:53
9575,2533,creado,2025-03-26 11:03:47
9576,2533,en_preparacion,2025-03-26 11:09:47
9577,2533,en_camino,2025-03-26 11:22:47
9578,2533,entregado,2025-03-26 11:39:47
9579,2534,creado,2026-02-01 22:56:23
9580,2535,creado,2026-06-06 07:33:42
9581,2535,en_preparacion,2026-06-06 07:40:42
9582,2535,en_camino,2026-06-06 07:55:42
9583,2535,entregado,2026-06-06 08:15:42
9584,2536,creado,2026-06-30 16:38:16
9585,2537,creado,2026-08-06 03:17:48
9586,2537,en_preparacion,2026-08-06 03:20:48
9587,2537,en_camino,2026-08-06 03:30:48
9588,2537,cancelado,2026-08-06 03:44:48
9589,2538,creado,2026-07-24 03:54:06
9590,2538,en_preparacion,2026-07-24 04:01:06
9591,2538,en_camino,2026-07-24 04:12:06
9592,2538,entregado,2026-07-24 04:25:06
9593,2539,creado,2026-03-13 09:33:00
9594,2539,en_preparacion,2026-03-13 09:39:00
9595,2539,en_camino,2026-03-13 09:50:00
9596,2539,entregado,2026-03-13 10:12:00
9597,2540,creado,2025-01-03 00:13:45
9598,2540,en_preparacion,2025-01-03 00:17:45
9599,2540,en_camino,2025-01-03 00:25:45
9600,2540,entregado,2025-01-03 00:37:45
9601,2541,creado,2026-02-27 02:08:16
9602,2541,en_preparacion,2026-02-27 02:13:16
9603,2541,en_camino,2026-02-27 02:22:16
9604,2541,cancelado,2026-02-27 02:35:16
9605,2542,creado,2026-07-19 23:54:12
9606,2542,en_preparacion,2026-07-20 00:02:12
9607,2542,en_camino,2026-07-20 00:11:12
9608,2542,entregado,2026-07-20 00:26:12
9609,2543,creado,2026-08-29 00:28:24
9610,2543,en_preparacion,2026-08-29 00:31:24
9611,2543,en_camino,2026-08-29 00:42:24
9612,2543,entregado,2026-08-29 00:57:24
9613,2544,creado,2026-07-17 19:48:40
9614,2544,en_preparacion,2026-07-17 19:52:40
9615,2544,en_camino,2026-07-17 20:07:40
9616,2544,entregado,2026-07-17 20:20:40
9617,2545,creado,2026-05-04 01:45:54
9618,2545,en_preparacion,2026-05-04 01:52:54
9619,2545,en_camino,2026-05-04 02:04:54
9620,2545,cancelado,2026-05-04 02:09:54
9621,2546,creado,2026-02-02 16:44:28
9622,2546,en_preparacion,2026-02-02 16:48:28
9623,2546,en_camino,2026-02-02 17:02:28
9624,2546,entregado,2026-02-02 17:25:28
9625,2547,creado,2026-02-28 04:25:14
9626,2547,en_preparacion,2026-02-28 04:29:14
9627,2547,en_camino,2026-02-28 04:38:14
9628,2547,entregado,2026-02-28 05:01:14
9629,2548,creado,2025-07-11 11:50:00
9630,2549,creado,2026-07-22 21:28:38
9631,2549,en_preparacion,2026-07-22 21:38:38
9632,2549,en_camino,2026-07-22 21:48:38
9633,2549,entregado,2026-07-22 22:05:38
9634,2550,creado,2025-08-02 22:16:51
9635,2550,en_preparacion,2025-08-02 22:24:51
9636,2550,en_camino,2025-08-02 22:37:51
9637,2550,entregado,2025-08-02 22:56:51
9638,2551,creado,2026-08-04 11:47:31
9639,2551,en_preparacion,2026-08-04 11:52:31
9640,2551,en_camino,2026-08-04 12:03:31
9641,2551,entregado,2026-08-04 12:13:31
9642,2552,creado,2026-07-14 06:29:23
9643,2552,en_preparacion,2026-07-14 06:33:23
9644,2552,en_camino,2026-07-14 06:41:23
9645,2552,entregado,2026-07-14 06:51:23
9646,2553,creado,2026-06-19 20:58:06
9647,2553,en_preparacion,2026-06-19 21:02:06
9648,2553,en_camino,2026-06-19 21:13:06
9649,2553,entregado,2026-06-19 21:24:06
9650,2554,creado,2026-04-03 13:22:08
9651,2554,en_preparacion,2026-04-03 13:32:08
9652,2554,en_camino,2026-04-03 13:46:08
9653,2554,entregado,2026-04-03 13:57:08
9654,2555,creado,2025-10-19 21:52:58
9655,2555,en_preparacion,2025-10-19 22:02:58
9656,2555,en_camino,2025-10-19 22:15:58
9657,2555,entregado,2025-10-19 22:31:58
9658,2556,creado,2025-01-12 04:49:56
9659,2556,en_preparacion,2025-01-12 04:58:56
9660,2556,en_camino,2025-01-12 05:08:56
9661,2556,entregado,2025-01-12 05:21:56
9662,2557,creado,2025-10-16 08:27:19
9663,2557,en_preparacion,2025-10-16 08:32:19
9664,2557,en_camino,2025-10-16 08:40:19
9665,2557,entregado,2025-10-16 08:53:19
9666,2558,creado,2026-05-04 01:18:28
